"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Tyreek Hill","MIA","WR","12801","weighted",NA,NA,NA,NA,NA,NA,30.5592233055661,8.69995919567434,0.122696713601128,0.157049510150959,0.916253313138963,0.0933899166813356,NA,NA,NA,NA,111.007656190837,4.17791161674872,1579.72345323741,92.0197995704451,10.5690723210905,2.00036888745213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-03-01,NA,NA,NA,NA
"CeeDee Lamb","DAL","WR","14832","weighted",NA,NA,NA,NA,NA,NA,65.8128180613404,26.9285481376635,0.799799325091079,0.461174039024369,1.32260507383567,0.341008239923429,NA,NA,NA,NA,119.441696327149,6.64487097988226,1542.74939038243,110.633369811517,10.8952896630064,1.99379497944629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-08,"S","Personal",2024,0
"Justin Jefferson","MIN","WR","14836","weighted",NA,NA,NA,NA,NA,NA,4.9988546005301,6.07930359406636,0.0784064477741115,0.172400411541289,0.860422188564937,0.155649861135559,NA,NA,NA,NA,107.643468383188,7.37430066027479,1509.95604695191,115.534316236472,8.32015145778114,2.20617570296109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-06-16,NA,NA,NA,NA
"Amon-Ra St. Brown","DET","WR","15287","weighted",NA,NA,NA,NA,NA,NA,32.7407615486558,8.90197864159058,0.0345520560190166,0.0555500144615149,0.844888299886407,0.154521973442289,NA,NA,NA,NA,116.68015903067,10.3860522436018,1417.58742143128,132.606356727325,8.76001514577811,1.67012645881962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-24,NA,NA,NA,NA
"Ja'Marr Chase","CIN","WR","15281","weighted",NA,NA,NA,NA,NA,NA,10.8435284929951,8.90782994838317,0.0327343538702872,0.0652855366945366,0.556143506247633,0.27327106651939,NA,NA,NA,NA,108.589185914426,7.78985982199818,1383.39902309731,77.0912756300159,9.99955319954563,2.56531940621538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-03-01,NA,NA,NA,NA
"Puka Nacua","LAR","WR","16211","weighted",NA,NA,NA,NA,NA,NA,64.8360313328285,26.1057557707119,0.188293176113132,0.340448338719304,0.388650132525559,0.313193298026728,NA,NA,NA,NA,98.7023248769406,8.22633164106314,1369.2390306702,129.562936417027,7.38199166982204,1.00258789808654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-05-29,"Q","Knee",2024,0
"A.J. Brown","PHI","WR","14104","weighted",NA,NA,NA,NA,NA,NA,1.15486558121924,2.03310085144513,0,0,1.89050549034457,0.540521673466417,NA,NA,NA,NA,95.5264293828095,4.82075956825825,1376.62203710716,94.8384373522117,9.1190988262022,1.92869061870174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-30,NA,NA,NA,NA
"Garrett Wilson","NYJ","WR","15753","weighted",NA,NA,NA,NA,NA,NA,15.0595442067399,15.8522630209126,0.0404803375344837,0.0823510051186974,1.49968761832639,0.273365682692305,NA,NA,NA,NA,99.3430745929572,10.5091062950017,1256.49646346081,106.898167971692,8.00998864066641,2.38727306266508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-07-22,NA,NA,NA,NA
"Brandon Aiyuk","SF","WR","14840","weighted",NA,NA,NA,NA,NA,NA,8.38578460539839,6.46566387937512,0.0366149185914426,0.0677002049799125,1.04029723589549,0.0652050982346524,NA,NA,NA,NA,77.2476637637259,4.14497527455092,1191.53268458917,105.925360633469,7.63056418023476,0.881782979358705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"D.J. Moore","CHI","WR","13635","weighted",NA,NA,NA,NA,NA,NA,19.3541792881484,10.639826636567,0.342343268242549,0.463483624030911,1.29153729647861,0.344334075138789,NA,NA,NA,NA,81.6922150700492,9.72518932906152,1132.14424081787,130.969231416851,7.04162817114729,1.01687911009107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-04-14,NA,NA,NA,NA
"Chris Olave","NO","WR","15754","weighted",NA,NA,NA,NA,NA,NA,0.82084708173311,1.72789771373237,0,0,0.540609617569103,0.272351227998428,NA,NA,NA,NA,91.2551457781144,4.33149173891655,1234.54737599394,57.0743494314196,6.64833017796289,0.463974954436425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-06-27,NA,NA,NA,NA
"Marvin Harrison Jr.","ARI","WR","16614","weighted",NA,NA,NA,NA,NA,NA,7.89122085790015,6.53012518707459,0,0,1.50927678909504,0.715795369707675,NA,NA,NA,NA,90.0053540325634,8.89110610856359,1180.22537675123,65.0934759557457,7.20442256720939,1.02529964944197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-11,NA,NA,NA,NA
"Jaylen Waddle","MIA","WR","15284","weighted",NA,NA,NA,NA,NA,NA,19.4281328095418,4.53403013581835,0.0279889664776457,0.0582710412323072,0.525075728890572,0.27204722133651,NA,NA,NA,NA,82.7790079515335,5.41816915121317,1165.68265808406,88.9471668584654,6.1736690647482,0.90814144755349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-25,"Q","Undisclosed",2024,0
"Nico Collins","HOU","WR","15290","weighted",NA,NA,NA,NA,NA,NA,10.0316395304809,7.01627269100182,0.0326126467247255,0.0605630459947269,0.357582355168497,0.310128010347687,NA,NA,NA,NA,80.5680954184021,4.76244082839719,1182.37491101855,89.8727465894329,7.86465732677016,1.15695221716257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-19,NA,NA,NA,NA
"DK Metcalf","SEA","WR","14102","weighted",NA,NA,NA,NA,NA,NA,0.990696164872613,1.69354118560845,0,0,0.497160166603559,0.269924551452491,NA,NA,NA,NA,76.303173040515,6.24190780297754,1118.0618023476,84.1108985525459,8.3891783415373,1.16044237730673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-12-14,NA,NA,NA,NA
"George Pickens","PIT","WR","15762","weighted",NA,NA,NA,NA,NA,NA,17.28005017039,9.31835310923107,0,0,0.705310488451344,0.309902641601372,NA,NA,NA,NA,71.0826050738357,6.83282687072679,1139.15652404392,79.4373428381703,6.89270730783794,1.39032446729314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-03-04,NA,NA,NA,NA
"Amari Cooper","CLE","WR","12175","weighted",NA,NA,NA,NA,NA,NA,1.76854005517391,2.43028195971898,0,0,0.928634986747444,0.0619457841999954,NA,NA,NA,NA,74.2740552820901,3.53468943531407,1148.82505868989,89.0881418357474,6.86901173797804,1.14640605004942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-06-18,NA,NA,NA,NA
"Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,1.80586357981284,3.80137497021121,0,0,1.12404392275653,0.157838847929131,NA,NA,NA,NA,89.9375085195002,7.14902582790855,1175.6756380159,79.4379216233196,6.69873532752745,1.54064695433039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-07-24,NA,NA,NA,NA
"Stefon Diggs","HOU","WR","12186","weighted",NA,NA,NA,NA,NA,NA,8.05881010980689,7.66002427533377,0.0296359604046086,0.0584701860057411,0.88833775085195,0.124519888908447,NA,NA,NA,NA,88.0603407800076,4.64117499387718,1087.22382430897,85.3965164724518,7.37463082165846,1.39201211311904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-11-29,NA,NA,NA,NA
"Davante Adams","LVR","WR","11675","weighted",NA,NA,NA,NA,NA,NA,0.758121923513821,1.75970367359192,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,94.8849829609996,5.47382459868862,1164.56040136312,64.9162297149867,7.64059825823552,1.92867611236365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1992-12-24,"Q","Undisclosed",2024,0
"Terry McLaurin","WAS","WR","14109","weighted",NA,NA,NA,NA,NA,NA,6.56136744739547,6.40348060185056,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,78.9575842483908,4.60276304398435,1060.83810677774,84.9162655309243,4.99975766755017,1.15618675711924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-09-15,NA,NA,NA,NA
"DeVonta Smith","PHI","WR","15282","weighted",NA,NA,NA,NA,NA,NA,0.985016498079732,2.07347725647884,0,0,1.06821279818251,0.0959202108734338,NA,NA,NA,NA,87.2002423324498,4.34964928211754,1127.96513441878,70.1801046747463,7.2821052631579,1.03062372260594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-11-14,NA,NA,NA,NA
"Michael Pittman","IND","WR","14842","weighted",NA,NA,NA,NA,NA,NA,6.77259696002596,5.69044450968356,0,0,0.860422188564937,0.155649861135559,NA,NA,NA,NA,100.841779628928,7.77482033432059,1101.83467625899,70.6059586285956,5.43604695191215,1.47529798193094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-05,NA,NA,NA,NA
"Mike Evans","TB","WR","11671","weighted",NA,NA,NA,NA,NA,NA,0.990696164872613,1.69354118560845,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,75.6270124952669,4.1312726204163,1127.11273002651,41.6468133209975,9.13595607724347,1.48399215016615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1993-08-21,NA,NA,NA,NA
"Deebo Samuel","SF","WR","14136","weighted",NA,NA,NA,NA,NA,NA,210.641949072321,25.2976608739049,3.44826458036262,0.787113474402494,0.88833775085195,0.124519888908447,NA,NA,NA,NA,68.9541537296479,5.34088011923005,985.318508140856,103.107468097646,6.64324876940553,1.72325059959248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-01-15,NA,NA,NA,NA
"Malik Nabers","NYG","WR","16615","weighted",NA,NA,NA,NA,NA,NA,11.877806025856,9.80218359981858,0,0,1.03750473305566,0.5392361737568,NA,NA,NA,NA,79.9938280954184,8.6922307174628,1082.72937523665,62.8507333741943,6.43395683453237,1.14262918694186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-07-28,NA,NA,NA,NA
"Christian Kirk","JAC","WR","13633","weighted",NA,NA,NA,NA,NA,NA,7.30530102234002,5.13458258877042,0,0,1.44385649375237,0.27327106651939,NA,NA,NA,NA,82.1448920863309,5.64045877883484,1053.75776599773,78.5658780009177,5.84414237031427,0.996548522370814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-11-18,"Q","Calf",2024,0
"Tee Higgins","CIN","WR","14835","weighted",NA,NA,NA,NA,NA,NA,2.38897603721534,3.54637546744191,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,73.9193941688754,5.85862179035431,1067.38018174934,72.2206452539911,7.41209390382431,0.7485427425315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-18,NA,NA,NA,NA
"Nathaniel Dell","HOU","WR","16204","weighted",NA,NA,NA,NA,NA,NA,63.740744982961,18.6312443310639,0.192254482638232,0.339257339483713,0.373116243847028,0.311394477377182,NA,NA,NA,NA,69.9436501325256,5.99808828130685,962.560371071564,105.979520946144,7.20816357440364,1.42131950424633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-10-29,NA,NA,NA,NA
"Cooper Kupp","LAR","WR","13164","weighted",NA,NA,NA,NA,NA,NA,20.2167100530102,8.19838552056292,0.0635871328071371,0.0875377769281658,0.357582355168497,0.310128010347687,NA,NA,NA,NA,88.2380234759561,7.08463080976266,1079.28896630064,63.4670021198392,7.35191215448694,0.737321816361249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-06-15,NA,NA,NA,NA
"Keenan Allen","CHI","WR","11222","weighted",NA,NA,NA,NA,NA,NA,8.67551590306702,6.48578297351416,0.0940877373289339,0.206880493849547,0.916253313138963,0.0933899166813356,NA,NA,NA,NA,84.358939795532,9.57006992386098,970.543475956077,129.336503980688,6.11504733055661,0.995806332517248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-04-27,"Q","Foot",2024,0
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,21.8834201060204,9.46195230747814,0.298599015524423,0.401767539020155,0.636737978038622,0.313038180889297,NA,NA,NA,NA,85.6821279818251,6.15865625432024,1027.68526315789,73.0414601540185,4.9757743279061,1.25316527642495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-02-27,NA,NA,NA,NA
"Zay Flowers","BAL","WR","16190","weighted",NA,NA,NA,NA,NA,NA,48.9369348731541,8.81160325434523,0.662873027564121,0.368368331457208,1.16749337372207,0.186779833362671,NA,NA,NA,NA,82.2894282468762,5.32435454754486,994.432858765619,55.0126411149831,6.40059068534646,0.468116355851764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-09-11,NA,NA,NA,NA
"DeAndre Hopkins","TEN","WR","11232","weighted",NA,NA,NA,NA,NA,NA,4.21988424298156,3.01646228904323,0,0,0.469244604316547,0.271379783068789,NA,NA,NA,NA,68.0470276410451,7.13662354940297,896.019500189322,96.6548200568682,6.08368799697084,1.57717182298394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-06-06,"Q","Knee",2024,0
"Calvin Ridley","TEN","WR","13629","weighted",NA,NA,NA,NA,NA,NA,16.7174271109428,11.9253105308239,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,72.6030821658463,5.64960904105231,1004.32973873533,59.0548047864992,6.70013631200303,1.27640536339923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-12-20,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,29.101683074593,13.6055069438571,0.0239872988263806,0.0399022167925714,1.14293828095418,0.411768501603767,NA,NA,NA,NA,59.3590988262022,5.27211510809788,864.931995456267,100.69270666775,5.34726240060583,2.07495679932969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,29.101683074593,13.6055069438571,0.0239872988263806,0.0399022167925714,1.14293828095418,0.411768501603767,NA,NA,NA,NA,59.3590988262022,5.27211510809788,864.931995456267,100.69270666775,5.34726240060583,2.07495679932969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,NA,NA,NA,NA
"Diontae Johnson","CAR","WR","14208","weighted",NA,NA,NA,NA,NA,NA,7.6022907989398,6.4210762224323,0,0,0.62435630443014,0.298235739694481,NA,NA,NA,NA,76.4666565694813,8.52393779720855,939.509746308217,89.9999154242921,6.06711094282469,1.28836585518089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA
"Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,32.6256489019311,16.2156419108006,0.395651183992943,0.528051306648888,0.357582355168497,0.310128010347687,NA,NA,NA,NA,58.5167890950398,7.94085170285695,851.056781522151,113.480687367172,7.4201060204468,1.59496812191958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-12,NA,NA,NA,NA
"Jameson Williams","DET","WR","15756","weighted",NA,NA,NA,NA,NA,NA,45.2129472737599,17.6363349976408,0.895368944875136,0.929592686649677,0.456862930708065,0.277216845499842,NA,NA,NA,NA,56.4844755774328,7.60421097704105,813.952374100719,95.2652049018462,5.07005679666793,1.0171825436857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-03-26,NA,NA,NA,NA
"Keon Coleman","BUF","WR","16617","weighted",NA,NA,NA,NA,NA,NA,4.7998593606318,5.17043276080778,0,0,1.21737978038622,0.368931189589533,NA,NA,NA,NA,58.4199015524423,7.51107911420661,804.199742521772,138.829033026724,5.41859144263537,1.30479927684178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-05-17,NA,NA,NA,NA
"Rashee Rice","KC","WR","16194","weighted",NA,NA,NA,NA,NA,NA,8.58973305566073,5.42525670259041,0.0170411640612322,0.0376895985049703,0.972084437712987,0.0311299722271118,NA,NA,NA,NA,80.1845210147671,3.0659411020942,951.705278303673,55.9109820374264,6.8762514199167,1.17616653654964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-22,NA,NA,NA,NA
"Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,5.50148753177909,6.04044861974119,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,68.502907989398,7.00864313264849,873.687110942825,97.4690778362626,6.34871639530481,1.48785881428196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-27,"Q","Ankle",2024,0
"Ladd McConkey","LAC","WR","16627","weighted",NA,NA,NA,NA,NA,NA,7.86267985611511,5.97382243493969,0,0,1.55918212798182,0.708924382820199,NA,NA,NA,NA,68.5492843619841,7.17143234316573,841.624187807649,87.4610175570357,4.8408481635744,1.15791155623779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-11-11,NA,NA,NA,NA
"Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,1.64169416346622,3.45579542746474,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,76.7669140477092,8.21194829256204,855.213161681181,105.518020170451,5.57940931465354,0.721486521763594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-02-14,NA,NA,NA,NA
"Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,12.1212744090442,24.5506541856904,0.054922377887164,0.101550307469869,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,51.4968345323741,7.47394505913098,687.006277925028,132.878317274426,3.8439606209769,1.33356941504613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-02-23,NA,NA,NA,NA
"Gabriel Davis","JAC","WR","14845","weighted",NA,NA,NA,NA,NA,NA,1.14437172066858,1.73269198159114,0,0,0.984466111321469,0.0129688790775654,NA,NA,NA,NA,49.0789246497539,7.17594666105546,740.966474820144,133.184104682066,5.36711094282469,1.25627646666912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,5.26218423757235,4.32589514721742,0,0,0.568525179856115,0.277777181802522,NA,NA,NA,NA,61.231132146914,5.38720080538998,829.11028398334,114.449204769311,4.22029534267323,1.26833130588954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-24,NA,NA,NA,NA
"Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,77.4763962514199,22.2346476905206,1.30925697469036,0.850206336710388,0.373116243847028,0.311394477377182,NA,NA,NA,NA,67.380931465354,6.54713279024641,834.775001893222,81.1246803563314,6.38727754638395,1.23058273601599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-28,NA,NA,NA,NA
"Marquise Brown","KC","WR","14105","weighted",NA,NA,NA,NA,NA,NA,8.09841442635365,7.44434449545163,0,0,0.593288527073078,0.299285107469377,NA,NA,NA,NA,60.2778947368421,10.8667709605936,782.534926164332,124.211403052377,5.9689132904203,1.23111849947437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-04,"D","Shoulder",2024,0
"Rome Odunze","CHI","WR","16616","weighted",NA,NA,NA,NA,NA,NA,14.1815789473684,17.1575295459977,0,0,1.04988640666414,0.512474105889358,NA,NA,NA,NA,58.5307913669065,9.86403084024921,816.840916319576,73.7185410520881,4.78342294585384,2.0871536834451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-06-03,NA,NA,NA,NA
